Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Class
-0.09052372775242604,0.5200345418942783,0.4700681999967585,0.3617056667988085,0.6305468077456999,0.0011750645458212924,-0.5775486046826518,0.2663461731343005,-0.3731495962044628,0.10242729875340939,0.0
-0.0143884868360398,0.2721304957457968,-0.12887122647793642,0.7477408316001344,0.27984013845665406,0.16883395982109375,-0.0474903401556476,-0.5194791756605889,0.10669641121271808,0.13225886189587524,0.0
-0.46376929164066155,-0.21079738698328632,-0.3800454896112608,0.5208493404503258,0.7121904338571593,-0.30415509089672244,-0.22466672109143745,-0.23465250489009631,0.45864591826040635,0.20957781203183273,0.0
-0.061849387670771666,-0.051240518200663734,-0.34647041483731217,0.6691725194927293,0.36951277868717175,-0.32885343131699923,-0.09770617465282887,0.5340497391134881,0.1437023709349898,0.141666165435436,0.0
-0.6467796643241739,0.06498475125440825,0.5106612159567054,0.4185395823016834,0.08729440588254472,-0.34015368853443134,0.42418910849124,0.16915915700783837,0.21578284568645797,-0.09523803579265547,0.0
-0.34760297364572307,0.025790180454784546,0.1004986293797238,0.39918437460509065,-0.08411058534024134,0.22078453136444134,-0.12606988261765428,0.5817195306983011,0.22026132273677992,0.057708623678097704,0.0
-0.5183705803903718,0.573961741462851,0.8483774388681242,0.1265774812291357,0.024703188000249367,-0.690566732076807,0.9325701785559865,0.10561709191870486,0.27220144300874216,0.1867882314900865,0.0
0.20147130301857297,-0.30808895648040674,0.47564949879896073,0.13206779993449738,0.3794393705746259,-0.3626002332632137,-1.0485369999379173,-0.21294134181614133,0.13363430655426903,-0.10325638757815017,0.0
-0.7520623792858299,0.07399846217049497,0.8407089993875543,0.3217692541811711,-0.23129319510784033,-0.16383272762369422,-0.1751069557345194,0.3110002804996648,0.35772109743407077,-0.08031611457706216,0.0
-0.07503334239294258,-0.5591644936802749,0.27117829682650657,0.23350249307580592,0.10027817729558734,-0.09729226951340382,0.1379995506215558,0.26139616213908723,-0.04352559204304491,0.39399807985899016,0.0
-0.2950323804147861,0.10917728184322863,0.4846649311006867,-0.050693292127235175,-0.10949736761083155,-0.13113077800746792,-0.19723906563806443,0.21160102273608675,0.23604101710755826,0.3615912437119419,0.0
0.35493097136298873,-0.4217889460828703,-0.10326656700268076,-0.06863709328377747,0.20745420542414933,0.06354405392571576,0.3936387831537398,-0.0015725822744068463,0.4646947610864452,-0.3334853647461606,0.0
-0.020566564290411954,-0.24607084202460625,-0.18118098728641568,0.6129813939428094,0.0234576506720738,-0.25223238799105246,-0.6795471437823448,0.13613959264877928,0.5136740642899514,0.7204987918884804,0.0
-0.710308741583498,-0.1663788742290617,-0.633399301009964,0.22483160562315205,0.17610794729340468,-0.2225329754122246,-0.37661948000919043,0.15780707106592304,0.04461425657584888,0.45336632983075453,0.0
-0.10230062303099818,0.16027548461088142,0.2568241061942242,-0.14833304476151166,0.129290149738355,-0.7316952905468705,-0.0952477738614534,-0.040184497769824606,-0.09431032501657739,-0.123258160717385,0.0
-0.8593768652208499,0.00865149960100352,-0.2557485723781592,-0.08742959780952324,0.708026387937751,0.2912118575298307,-0.32180338343528625,0.27619071931841827,0.38059712982014055,0.12069805595974084,0.0
0.09203423710840479,0.26892073050631393,0.049739784477216505,0.18673058485120284,0.4144272845403172,0.4818293806898446,0.11948820649492548,-0.16014014235230806,-0.4647122688789331,0.6753884383625787,0.0
-0.27574236930431245,0.3869616311549789,-0.17080557729387494,0.2456410334766471,0.49135637694987705,0.21726835238797865,0.21002792849267882,0.11016721808781595,0.27925866947100864,0.06880492618951545,0.0
-0.5683575210793607,0.14988352289292708,0.6117445515186478,-0.40281374549805093,-0.3245170859955377,-0.06962903576852723,-0.137431614671273,-0.25892729919777147,-0.04511441267119338,0.3048420732258914,0.0
0.6511696589781432,-0.36543182914430244,-0.008184729790071354,0.332867001720358,0.6381300048314661,-0.04012785575644088,-0.7574965625355019,0.40752102134320867,0.09438189615440756,0.4569384590805646,0.0
-0.37275673286061783,-0.38420139673435,0.039303710069619524,-0.04867980079024462,-0.34646455739168724,-0.3890519481656715,0.30725445633839427,0.010577923284602274,0.1830296876771869,0.3950972997136506,0.0
-0.6553091786500517,-0.6179387021113476,-0.014541682767380085,0.06949745399832868,-0.05837713222465389,0.10763768219412981,-0.2074063443878716,-0.6650184076404888,-0.4686579231646105,0.1620886151666885,0.0
0.011833328127077764,-0.05169387143890004,-0.18781204841694032,-0.21448371848700135,-0.11883618669838025,0.22033157712276585,-0.6660411306471578,0.3231553397225455,0.3540868117923105,0.39106839932182935,0.0
0.034082170605821506,-0.15332291096252734,0.5110355116076117,0.10577995448666874,0.7581949908842543,-0.21325036275270254,-0.060782938887835564,-0.01040317069572322,0.5849327822810955,-0.31269459932677823,0.0
-0.12757490549417141,-0.4853501122156359,0.06670302988153685,-0.032764643646500405,0.20020207438718787,0.1975665124371278,-0.14919279308736197,0.05691884524898077,0.5484811023651449,0.13922129715782236,0.0
0.6561783144401425,-0.14614615482958618,-0.2435172371790495,0.41300236837571525,-0.10328197765759754,-0.5682091504371425,0.14730305584946218,0.1081008785045968,0.1831970251004241,0.4457157234985782,0.0
0.8259241975692102,-0.34110013163169106,0.3746253957596693,0.024902668804346776,0.7655145046741093,-0.24387768770084248,0.4274533786672138,0.5487854341872558,0.5971824781850122,-0.13776913509534197,0.0
0.05587710991926805,-0.27691164289969755,-0.2446584169291541,0.17116816395936332,-0.3343186801109308,-0.043430052391682385,-0.5013383528866335,-0.4054830719490139,0.8406511929279042,-0.19770940906200488,0.0
-0.4195369917951626,0.0745587114945267,-0.6366570534777024,0.15635724115089186,0.28724196482919717,-0.12482639397991784,-0.4017855760039426,0.4382308146445115,-0.22434844029643597,0.22381425399679084,0.0
0.059549215635669416,-0.1860983514729538,-0.025932309698750333,0.3284974550214472,0.01746200514431894,-0.1265148905510471,0.6624631512570577,0.17452435683949297,0.37347507211275793,-0.07286718821138484,0.0
0.1116179150118284,-0.19057307856359793,-0.580608473587596,-0.37368178263277957,0.1586414960956613,-0.6335279826438799,0.4250493763224448,-0.12246890050766121,0.5113037633697822,0.14231850280497513,0.0
-0.4102960530129027,-0.18639416859950442,0.4960387286952254,0.20388643828619124,0.24720374845499699,0.161266580408886,-0.018113484084246446,0.49590925828335247,0.359535726964158,0.6655435671801979,0.0
-0.23171259795166768,-0.10535137246891581,-0.11712135751261267,0.4890869231191782,0.13135607136323907,-0.40882056604863737,-0.3930738152674998,0.23587158874924896,0.4016777007944917,0.3137043696089965,0.0
-0.34721005441360386,0.04878830968148599,-0.1024103746602538,-0.013381255146339527,0.712003965073586,0.3388273938822821,-0.6106788427891123,0.16260271764307552,0.3591455081136227,0.3098688265071573,0.0
-0.5707356520753406,0.1620240456979903,0.15258353674167008,-0.09643315072722067,0.03673700382548798,-0.3951754103197056,-0.48629347046815097,0.22218486101919482,0.44894724887165377,0.20592019635065426,0.0
0.47675180798396555,0.2341920587969931,-0.2550025811601667,0.6257004843495715,0.24609057046056948,-0.24930094475001227,0.5758414494007544,0.23577043000971365,-0.2549708324957652,0.654001824158451,0.0
0.6021250179012709,0.3028535786983362,0.1443825222141412,-0.033978457125238774,0.4901485465357709,0.5487036550079166,0.45092231423761076,0.4762348235230105,0.4894818626602724,-0.02615922653557511,0.0
0.025013374518568676,-0.19215716434637753,0.25806702901190903,-0.03769773829969107,-0.0659520443293144,0.2583850126717567,-0.4803994705751455,0.05888629602956952,0.816284345459022,-0.1343832706235383,0.0
-0.5054633078493733,-0.25912113691546024,0.3114744171726797,0.4411919847387276,0.38042962129055674,-0.06757216263120745,-0.46502870564012816,0.03939314554454949,0.8798499071252937,0.19768958146138543,0.0
-0.1485314797323016,0.43153467488493213,-0.17498145769951345,0.2762526500157541,0.3417177257468154,-0.6121697371026481,-0.3028910482577838,0.2733864682522548,-0.4426240306149626,-0.08990596518995556,0.0
0.08227506998529989,0.07797496104561132,-0.2604067797048554,0.047660231117665285,0.07011110274949794,-0.046697780144700565,-0.4805689694179642,1.0,0.1249226844646957,0.11653553001783289,0.0
0.45906999623376854,0.5014095543789862,-0.5078183413209254,0.05460292891269483,0.4021583641503764,-0.1412928960976333,-0.37590751369700104,0.22677629978814867,-0.09871205828859787,0.20717899250284805,0.0
-1.0689216470657505,-0.2529082659697826,0.14800312538674046,0.39878636831055286,0.09372703292164415,-0.12336288122855672,-0.4235959903771269,0.7063061176641032,0.31434154855234653,0.449907843057944,0.0
0.3427557809481471,0.8087895226960622,0.08617528119441578,-0.25804558835144653,0.9371853455711526,0.09949698397819184,-0.044890508090803805,0.00029426884362711487,0.17467105533529814,0.09221817764598064,0.0
-0.9265289459932858,0.4339541348153567,0.2427715518538445,0.01872950988164313,0.37668089207152605,-0.3746207776090696,0.33653174735547386,-0.019282518357846813,0.47322985535680173,0.4206822607888542,0.0
-0.08045599077540813,-0.1875463298804788,-0.15942695748692426,0.006874154615998059,0.03507426819559575,-0.010768083639985031,-0.13006397698033442,0.5060849741924668,0.35273288263988145,0.09005214167113243,0.0
0.26407898314159345,-0.073806655243547,0.2283268257961949,0.1421406184265584,0.21781253203143164,-0.4633789505922106,-0.5234058613124241,0.10854561281564541,0.2470190144189917,0.7221886291020799,0.0
0.003708726408814392,0.404654003715473,0.04814297803824099,0.29797798000778714,-0.08033544325393856,0.27570072364179216,-0.7323757826863466,-0.4277310074789903,0.2657913604346322,0.04166733272781661,1.0
-0.3274845020684054,-0.553075377822287,0.122101698881264,-0.04660142424054896,0.017513491443881195,-0.31736756915574066,-0.034368327882471135,-0.5099529311479285,0.001793021545214149,0.3882245907663604,1.0
0.4781364167376795,0.006983750089444497,0.02483574485003341,0.608840610412759,0.24149751407434816,-0.013232776219805883,0.47390410778728675,-0.5645641336491555,-0.06632719165634417,0.2174340480264545,1.0
0.4293752851759936,-0.23401708752056044,0.23386236786882147,-0.18393977930792285,0.4321379091492384,-0.0837580894789488,-0.2493783899503219,-0.5993155884086707,-0.48737192191540646,0.17433036456636142,1.0
-0.19015738727428422,-0.6516790069923658,-0.0710170127321628,-0.6249799457775643,0.24437516889775077,0.45612139524785383,-0.47508632877958185,-0.3343569957837379,-0.5115451268503696,0.3277548076826285,1.0
0.31115075944691734,-0.28992278406871014,0.03582684530414513,0.018496833315997815,0.034038840783038295,0.22159871145901433,-0.5236987918145968,-0.23490959167055048,0.19660589989763272,0.5173845991633372,1.0
-0.06850718796271499,0.4573303547720287,0.2794508302349812,-0.24794130305284146,-0.12935463114747045,0.28709416615555705,1.0,-0.14062224357058983,-0.055204356399347385,0.31477890928864916,1.0
-0.49415567818632317,-0.25011629949284864,-0.01590674055399616,0.3936584199657464,-0.17163366782685588,0.31742508223676363,-0.3588842694584203,0.3819970959146872,0.450963392333135,0.44554834861371995,1.0
0.015665457238193386,0.026789976973046588,-0.03538139848161514,-0.30687564997139605,0.3153859975647898,-0.9935616019643893,-0.5491759682608562,0.26280943793968703,-0.12559543131031697,0.2515012723416494,1.0
0.003068497730090642,0.13233081734885507,-0.3531757079864829,0.1809919890195293,0.15934249343231424,0.5477542039944103,-0.8188034945843363,-0.3808330386704666,-0.1548896847904216,0.19317447253389383,1.0
0.06173299474762432,-0.21752918060511428,-0.31891213375800476,-0.23715234487711284,-0.3681276917956644,0.32791905445830605,-0.541527679741274,-0.5176955260697348,-0.15064445730030313,0.24553518673508098,1.0
-0.5063748939829924,0.241011501839879,-0.10763598021445542,0.48588834414459997,-0.59437418523213,-0.3566132652260417,0.5165877586817251,-0.2208988065861502,0.2719346282151796,-0.34248383237601243,1.0
-0.21944274216033652,-0.38430419162713525,-0.05285584746072666,-0.0775280370605403,-0.18193563688210596,-0.17254870079606074,-0.42642077102788867,-0.11162290201574318,-0.12920323499352385,0.0710844330455634,1.0
-0.6376025716442668,0.49688352231675015,0.3318668741074244,0.5224103329633251,0.03695997375592734,0.186852597990417,0.5111444005693457,-0.6457341961064238,0.5388963936025235,0.4904357069543259,1.0
-0.3898861150555408,1.0,0.056101701323949024,0.21202467245722645,0.5353383744286294,0.2200320449284879,-0.14901701995673322,-0.24147295445714223,0.3017839930632211,0.3249136907498797,1.0
-0.16638170870110947,-0.12300920253008059,0.36320476158614,0.634449974234134,0.15252315545336015,0.1488273880690605,-0.4421033319955862,-0.5977676734789328,-0.32828370722983935,0.4758075618873953,1.0
0.09624595585982955,0.11041196922587336,0.7193588219690348,-0.11296082677287632,-0.3352206208182112,-0.1653569991596239,0.035874064058969826,0.18664437866396366,-0.018689959420816308,0.12879439747347293,1.0
0.24832988113824125,0.662706757548734,0.18017073167592804,0.6726235933068179,-0.5996952288895026,0.06644108325729736,0.3098932356992607,0.3502615403318553,-0.04687438522271103,0.10913396306914092,1.0
-0.5694512220909662,-0.11198348009250832,-0.11429654202552682,0.08438887309993248,0.29682046971936016,-0.6092623790003444,0.17122296872605652,0.11316330134689498,0.2149089257832298,-0.06987944899865604,1.0
0.2537257615264199,-0.19659914452606883,-0.669920001495839,-0.20255891295654202,0.1346627014286437,0.6316966815101446,-0.3308697956377782,-0.14031930090354366,-0.12298902014734062,0.3577424123849489,1.0
-0.3657476429912795,0.24204212485525753,-0.13860484427944175,0.1183655954868588,-0.3136689348190331,0.12637793870032465,-0.11222158507720457,0.2700767575092098,-0.19998823409571168,0.5283162554441181,1.0
-0.24268388544550396,0.4645102198806018,0.16053459062166242,-0.13929979426575148,-0.17964038580975608,0.14562703777092206,0.12552204364955974,0.22253945302183245,0.23758494538756253,0.7249149442395941,1.0
0.09629683226333466,0.3763815928328627,0.30299626706953087,0.3082803230521549,-0.4259721309620727,0.015178570632228388,0.12770129595474639,-0.5156423051085391,-0.723687088543855,0.19745781224756875,1.0
-0.3767215926427344,-0.27042693724469874,-0.1271044564585683,-0.23809833569563124,-0.10188633135405577,0.21229101491271465,0.8977351624707053,0.04846456674418623,1.0,0.20287363866298963,1.0
-0.4194454549767618,-0.11396482047600422,0.49130887598655937,0.06640884496611801,0.19122672289728626,0.08591551235634705,-0.36823118167984265,-0.11359082664381907,0.07986546808050533,-0.054284467962589816,1.0
-0.6473151846493218,0.3967486357721644,0.4578808287601844,0.14131267700111583,-0.08134023817078394,0.13511422810169343,-0.08463283918219888,-0.4739520617131365,0.15196521685152345,0.3407071911027221,1.0
0.795795205372967,0.11487275907938725,0.24702349591216147,0.382603188079746,-0.07505977162064532,-0.576734420409715,-0.44528807752237193,-0.45565761706769886,0.2122340570111407,0.015745578396769457,1.0
-0.21546981465951504,-0.05313018019249276,0.31857272740453463,0.675391421930118,0.2689879894967113,0.23939515909291167,0.31329543126199266,0.2526124584554821,0.335313326416843,-0.062219325479454746,1.0
-0.32468689941737655,0.2021496599251785,0.38760676731599153,0.6824738410394177,0.023164066336280494,-0.5476676419193691,-0.3010367432758298,-0.32689730747904694,0.3538115158497608,0.13502785176008666,1.0
0.22903964370206986,0.20908893757806915,0.10724383933942341,0.031457731491719,-0.7045296590771911,-0.028524430188996096,-0.058224921455793666,0.15896465059361675,0.487897416536631,0.265110284599945,1.0
-0.5006293127832034,0.38832831473107693,0.4359038014862425,-0.07231649829882743,-0.1219717466960921,0.5945457336089089,0.3034271574257796,0.2347960290729045,-0.34233661702720636,0.41556822376038266,1.0
-0.11880893738304671,-0.3734908653634499,-1.2451675099699682,0.4118122577404404,0.0716424624699954,0.5762297549264453,0.19788173131516257,-0.29573263166848146,0.3934006051707722,0.3280476697571429,1.0
0.36525530736367223,0.6427965229277477,0.42920397167352486,-0.05241130730027146,-0.3389027934584471,-0.2783135544372172,-0.6466858001843058,0.2381116097386779,0.44702316227414035,-0.49412212976624587,1.0
0.4990111883245867,0.6579140388745001,0.2984533370045982,-0.24670321501828976,-0.12077906064413707,0.18755677494142303,-0.00963478987319052,-0.40345636566667853,0.14085757558710638,-0.046496793319213275,1.0
-0.30828277355467737,-0.05861913908706988,0.5981150270681708,-0.5603394810052035,-0.455181295977556,-0.10133216914765289,-1.1878167974131317,-0.2724524800802494,0.0467767272085849,0.35767828969594256,1.0
0.08025689197804915,0.22016403458640982,-0.28322507354299714,0.5985871758348345,0.12052941665982334,-0.20076743299263097,-0.23607374850121104,-0.09335999426884067,0.14307443397494357,0.1259179535398991,1.0
-0.6371959995241847,0.49611491248776335,-0.157252205176911,0.3268519714288365,-0.40924015861751334,0.3700296834552665,0.2021477617726967,0.18615007023173458,0.4244658981329968,0.18336835634665952,1.0
0.18263947476529666,0.6507792705579492,0.46017997471320216,-0.10550639383666956,-0.7241196706702857,0.5007838592566226,0.23299246311479782,-0.3160233934991313,-0.32456514283783433,0.35756986730153073,1.0
-0.11129665384662182,-0.2325514674259349,-0.12210835732153437,-0.11192520922607513,-0.565439674196599,-0.08576645257841985,-0.14071030976872595,-0.19974121350830082,0.31552234051310296,0.35982839085516866,1.0
0.5904969170502848,0.009826961092110282,0.047282012196509314,0.1755074117627082,0.2822685411038395,0.5830877154191465,0.4531865068517704,0.10723080753073991,0.6494319979993535,0.024226545551484565,1.0
0.045047051555589454,-0.1841548678793041,0.24538071807987916,0.08302493520045488,-0.1685003803696726,0.3454106084751402,0.13859157462061983,-0.0006307017624559299,0.20181873855888607,-0.08849400710725688,1.0
-0.08139546831962034,0.1414182379310701,0.1918722627197495,0.20027638049537252,-0.19611150400298866,0.1617816719003509,0.08616456475490462,-0.10255145489763255,0.5983570470960156,0.1139018170306384,1.0
-0.7722972882653122,-0.19641389721628302,0.21560817483187014,1.0,-0.09169768164062173,-0.28219687411583694,-0.17380242777749424,-0.5076203849307486,0.4244420160052746,0.23119464940311676,1.0
-0.31341297296726744,0.21154129110141137,0.5310054960804852,0.31561350404994637,-0.5781149372325519,0.4004312582150165,-0.12730308707876628,-0.6453290460724941,0.277680431601712,0.2745045627170382,1.0
-0.7252972871884735,-0.44577057953611793,0.6884434576818101,-0.08976607767671917,-0.29622853532203247,-0.14201296787021347,0.2874134729436995,-0.5280698131609446,0.5483452439658761,0.30381498725613126,1.0
-0.9054976575364508,-0.43651510490782186,0.6763651632858956,0.46284341207481255,0.0480980291113508,-0.172591625347771,-0.4134094548853707,-0.8427889347314316,0.3638536902651249,-0.32736983040211504,1.0
0.5942688669960557,-0.1683924802140427,-0.2656483638170616,0.1840765236180027,-0.6480476431137894,0.20147746182829304,0.5727731055514097,0.1846172568125476,-0.5806120808000722,0.43410472213339896,1.0
-0.17069624502175093,-0.028109555576628087,-0.3328380464340767,0.2576977895729418,0.16828676136168824,0.306991553200412,0.4090158282003575,-0.5585455692186518,-0.16081344061511155,0.25823114929128227,1.0
-0.9169404834450556,-0.06766506914868863,0.011389030703406099,0.41935587842828864,-0.08556770669288091,-0.2780317279915745,-0.012013539003609235,-0.11825616502839856,0.30103787426117423,0.008931560056482792,1.0
0.15176009655625347,0.0088284463994055,0.34558029160945963,0.2982679655291191,-0.4287820330913114,-0.44139729061642297,0.459850079973317,0.08846329204243017,0.03311897618351963,0.013520677288124358,1.0
-0.3019191450994131,-0.19567127220931987,0.13431685457959974,0.2872967190156016,-0.07551036518947105,-0.7408600274349929,-0.45310217212145015,-0.3273656547153625,-0.054951222069738,0.24265438517907645,1.0
-0.885292359915584,-0.09616661731143754,0.05660145058657189,0.36716828832069115,-0.3750737630595891,0.5229446040092958,-0.288944254045647,-0.02471904210907815,0.5187735402457174,0.47378223992988167,1.0
0.07341652806173544,-0.2808349443484905,0.20809080781844005,-0.05438611107229723,-0.285848666297157,0.05356719279253247,0.1585039973493508,0.07347256095558123,-0.14191657347121625,0.11919918470123282,1.0
-0.21910652641833286,-0.3844920254198163,-0.07796349481371483,-0.008618810263748233,-0.4140169487359714,0.1522639625009694,-0.1377400719524439,0.18186642700256886,0.6827268875812921,0.09947180737204679,1.0
0.036072054062976505,-0.2537167542739129,0.40072950819238,0.04885530496363061,0.349070921470882,-0.2584940469771311,-0.05088797175724271,0.17909135657813882,0.3448643401987198,0.09601642420732,1.0
0.0522413273182836,0.02137576269248074,-0.11541314028503927,-0.1845569986321761,0.6552575248188276,0.013606834616606136,0.6291331102025505,0.015481804281687427,-0.042227056204482694,-0.3451577878649718,1.0
-0.5043313509283075,0.13783960446661286,0.0382248636653376,0.40492330126747533,-0.09191445975625379,0.2787368317652039,-0.35964819785959734,-0.14205666304347664,-0.25811006154835175,-0.2602507506696884,1.0
-0.12685254895725426,-0.12288295630164957,-0.012816178002105806,0.40360700193810706,-0.24573036182459584,-0.06310923192248459,-0.027161062816633445,0.20950474923838489,0.38327970618049023,-0.07403584735986195,1.0
0.2573689178067867,-0.16656828212223973,0.18808272833309786,0.2482083086518807,-0.13603259916197366,-0.5115985295492503,0.23486904664363617,-0.21699016408130742,-0.39818792263653147,0.3059194182556378,1.0
-0.24606878168883453,0.006719057349682077,-0.18717665971451225,0.05117290162050324,0.1732520226590295,0.43388293485641494,-0.21132377966850888,-0.38986431365163843,0.09053676173892009,-0.14825413968019574,1.0
-0.17172763002601651,-0.49133424977657664,0.9665665297793371,-0.28852379174435744,-0.4730663277748544,-0.07524874339688466,0.18774768984256704,-0.4468778538918264,0.7346537316883057,0.1354235940687119,1.0
-0.03252785424983111,-0.010416411257790545,-0.21016401608286767,-0.13272445123657667,0.1372684486893138,0.6787187493254074,0.6075220681147742,-0.30309621004562576,-0.3153959979535381,0.5171161059314414,1.0
0.3914370362313157,0.230604720925626,0.8457549225231411,0.2673731373055869,0.5285301231516906,0.14644795456604853,-0.028778350115003636,-0.4589298392583903,0.3434669902084024,0.2913474973216578,1.0
-0.8341585118735737,-0.4860761834246854,0.4577535799948649,-0.01972032887044064,0.7575091900624163,-0.23646962140437577,0.07266089784396595,-0.6401570466038105,0.34811808963531565,1.0,1.0
-0.21646338289717154,0.2120330486116689,0.2839223503913586,-0.09073857284725154,0.18926984984984627,0.6733881038745181,0.6179680155252641,-0.1153766264946899,-0.34411771150579723,0.38616845984944104,1.0
-0.1850157175311134,0.06971805303514486,0.11553242183038523,0.2614435044716465,-0.33598731007406685,-0.09526177330775944,0.20998957084839726,-0.2687086797718063,0.329871789052262,0.11714188957283767,1.0
0.3969490268215801,0.2065078830786345,0.15166586842727472,0.23437740062487425,0.33619998037116033,-0.025586422084640587,0.3827016405217441,-0.03688448982520023,0.10296286002225824,0.28179508340832776,1.0
